student_id,study_hours,attendance,previous_score,assingment_created,sleep_hours,internet_access,extra_curicular_activities,Parental_control,final_result 
2428,3.9067134745010335,76.27568790300273,70.57725216492084,29.359665924934358,5.467342664040052,1,1,1,pass
2429,5.6865300398057546,71.40817359351624,80.96684312210952,-4.451145386509248,7.646957317555596,0,0,1,pass
2430,3.4988841535300894,70.9030178442112,63.18437761898692,-3.0342562848464425,7.274805462748778,1,0,0,fail
2431,4.8469088888404,95.23985891716109,40.685599258195396,-1.5477567393677318,6.81540506486289,1,1,0,fail
2432,2.4705034919618267,98.0702442279245,80.32476252586517,-1.1098553427108138,7.0313137617560235,1,1,1,pass
2433,3.964671773688643,50.84967490636505,38.35551557651332,10.270789379614797,8.433087482688574,1,1,0,fail
2434,3.7384686131457463,79.91389096714437,41.81067833115438,-2.7634564506213244,5.749277096412852,1,1,1,fail
2435,4.337961883061412,63.347068520679116,62.32492418757922,19.72381716143495,4.683758097263992,0,0,0,pass
2436,3.445709606749962,71.2762332920836,68.77677868513248,5.822751097257017,7.8526142566156345,1,1,1,pass
2437,3.8027911064924984,79.63917577690042,71.33371248137531,-4.857360479880245,6.530843554647676,0,1,1,fail
2438,5.23907075716226,71.80920124603621,64.0079067193029,-7.412456849806711,5.777877767963967,1,1,1,fail
2439,3.344853644142674,78.4568982094145,91.40065647702286,10.408721934084568,7.6648135745876775,1,0,1,pass
2440,1.590134348891981,85.09455309047877,65.97752511624803,0.28520151886810635,4.638824553901999,1,0,1,fail
2441,6.624375856308131,79.4186520081048,80.52002152629404,0.09060053756755178,5.970893881417739,1,0,0,pass
2442,6.072181118035729,65.29745543748565,76.80431846142046,-5.984802264241189,4.133612460468514,1,1,1,fail
2443,2.061605957341572,65.56200589544514,45.60689401693206,-0.614456809205076,7.310914243778232,1,0,1,fail
2444,5.034561707867791,53.40442055072947,62.45404269071718,-6.389548508027719,8.88842820594617,1,0,0,fail
2445,3.2455378441729854,62.19119553718922,96.84980769921529,13.61711456225998,6.312185588485326,1,1,1,pass
2446,4.39523082299659,100.0,57.43473719089614,7.170601522553976,6.0501469442563796,0,1,1,pass
2447,4.4413361935202404,63.119946388571336,54.880692134649635,-1.7476883930077391,9.141464471853023,1,0,0,fail
2448,3.648388299525517,57.0993178133427,67.55863372215534,-1.894680830527308,7.752922300382304,1,0,1,fail
2449,2.8243515016204053,79.7989179276716,57.97220106109922,0.9217416823921736,9.856526992564191,1,1,0,fail
2450,2.964188421525611,73.3445286106221,53.09443130746642,-0.05540238872132881,7.192963291632854,1,0,1,fail
2451,2.6257121267781365,72.06610144726162,57.7507490855362,-9.569361793091677,7.27196463188097,1,1,0,fail
2452,2.752266687654333,96.13568949618136,86.48014507052937,-19.007741283849818,8.733795413027421,0,1,1,fail
2453,3.899232564925967,83.23690013337547,62.95071962783641,-7.977006664410286,6.821646203834648,1,1,1,fail
2454,2.9263600163338723,67.05010602444787,45.07887450867932,-1.285174906650305,7.2966352214976995,1,0,1,fail
2455,5.02307809856893,68.6328612361233,42.32380192867754,-7.378331977174909,4.094441515552246,1,0,0,fail
2456,6.230869233003891,67.46120229141472,98.10207398081704,8.193380303955696,9.08524458782755,0,1,1,pass
2457,3.1299201379449357,88.12109432370386,61.64998445848847,-2.291531359007542,7.469048977765223,0,0,1,fail
2458,4.359106750803066,70.37778555820294,71.51867751448127,18.7357357502862,6.8711486803945645,1,1,0,pass
2459,4.7495276654544005,48.10269746318774,53.42934160490586,-5.61494258229149,8.088814009454573,1,0,0,fail
2460,4.708003406378912,74.27520481898483,69.81478953907124,1.4071679870155704,5.58224669594194,0,1,1,pass
2461,4.113932901874131,51.944609983081065,86.88994477402298,-2.888617561697844,6.338345730322447,0,0,1,fail
2462,5.114023627539583,100.0,55.21605224384368,4.3977805773482235,7.664002687953971,1,0,1,pass
2463,4.7233734290209854,60.51498129229154,71.87880169922875,10.657511289970437,7.052831393693828,1,1,1,pass
2464,2.1435063665090532,72.57202851963405,43.91380586164418,6.082809589270964,7.535957838208958,0,1,1,fail
2465,5.303734096583909,78.87304102051705,95.34299177550187,-20.307962694660585,7.299164541009116,0,1,0,fail
2466,5.330936255900113,70.67012758981156,69.02803895366863,4.998616104728676,7.756651859515618,0,0,1,pass
2467,2.8550708437321277,70.64954397800712,58.808092334715624,-10.108781422810388,5.415037165852547,1,0,0,fail
2468,4.056906753171403,81.32740929241315,60.531888150707545,-3.0976917841627785,8.533773762606586,1,1,0,fail
2469,5.024993489216604,97.89323938194418,57.34942738228497,6.893291868373371,6.4193364950569265,1,0,0,pass
2470,3.6860292706309576,86.51263622725946,58.1164225381476,-11.197609084150395,7.06927895501857,1,1,1,fail
2471,5.609467071649018,97.17770817860314,30.0,11.559480074850503,6.279069069368603,1,1,1,pass
2472,7.545808741929041,59.30071337859747,63.530514018548665,-3.533858995512327,6.655113735096446,1,1,1,pass
2473,2.8210209510475264,79.76043949883042,62.90181979091432,21.709373729181145,7.274912723274494,1,0,0,pass
2474,1.9284330952693378,77.32869078087418,72.32992305890716,0.6867782579376212,7.882202456867886,1,1,0,fail
2475,4.455727893407314,80.26636937515102,57.1528438033771,17.0534274265177,8.081477303433253,0,0,1,pass
2476,5.082343757689215,95.64347955953359,53.43445528788466,11.976792245335092,7.51901354299326,0,0,1,pass
2477,3.6537004392328467,71.68816275311919,64.88337583320538,-6.1110508205449765,6.285045867174694,1,0,0,fail
2478,6.179890994981552,68.91744950168868,40.81447822864274,-13.016907276335221,7.443335737145907,1,0,1,fail
2479,1.9920913004151268,83.00971196127996,67.15134781301876,1.136273612375459,7.288347215917272,1,1,1,fail
2480,5.039377934547417,48.32695908651229,37.072711107174186,-5.8264311852217485,7.0708781382982115,0,0,0,fail
2481,3.09120876886166,71.44721926316733,81.81227973246195,15.797187800870063,7.641067967148108,0,0,1,pass
2482,6.579066859310945,72.98703466071821,75.26404933491162,-2.468591716726229,5.469090915900584,1,0,0,pass
2483,6.988773029752178,61.19462075539612,51.1072118536398,-3.0040395851877406,4.567696083555198,1,1,1,fail
2484,2.8500151183249782,90.85588517034866,74.91707020007055,-13.958984607370189,8.427999065786336,1,0,1,fail
2485,3.1756642961371297,59.066395239850735,66.67271336380821,4.192170130797689,6.842351451860534,1,0,0,fail
2486,5.2893818304697025,72.96190427454306,49.8648465337271,-11.742222819468326,7.499114210540768,1,0,1,fail
2487,3.419304025315728,79.39735837984452,34.65685764156366,4.424369128807148,5.958921199689461,1,0,1,fail
2488,3.931883173101643,95.30177342214178,69.74653525139678,5.80091726498003,8.514669054402559,1,0,1,pass
2489,4.038082630813615,74.8416534767872,53.08577229297448,-7.496751119743647,7.42009506065879,1,1,0,fail
2490,1.1204902657035154,89.04230391192316,81.4245435454412,9.565799310177127,6.78457888305665,0,1,0,pass
2491,3.979243380858644,85.50893095915691,65.21050600822777,-2.748754392912383,7.342950059628744,1,0,0,fail
2492,2.9654083389037393,76.85186334253714,54.50625955254024,-14.712436959042199,4.909959273226704,1,1,1,fail
2493,3.2603157664003417,58.657298875898164,91.96758099635707,15.45287340313692,7.447754796838837,1,0,1,pass
2494,6.1654480052032214,53.48128708643476,73.64669738904507,-9.23470574074319,8.78419263797889,1,1,1,fail
2495,2.1152396585811157,76.5975810212878,30.0,5.0707054126648,7.3783351382766815,1,0,0,fail
2496,5.2198077801219664,66.8595468914608,57.704123468137006,4.257944740472442,7.223371611420841,0,0,0,pass
2497,3.581555604502287,88.78891637521937,44.238665119813646,3.891846739243447,6.619562517174896,1,1,1,pass
2498,3.5803597472562485,86.18784777147866,53.00303093419537,3.7186191593013556,8.299313937994391,1,1,1,pass
2499,5.185557844077567,72.23083508344425,62.82901401622196,-9.70187636560002,8.47721117269677,0,0,1,fail
2500,4.5100769418533355,57.63430614088096,70.3107276288132,16.91349601502721,6.481667158117934,1,0,0,pass
2501,4.855919495829296,82.6610332441091,68.92048613170361,9.562491502006393,7.430376229647739,0,1,1,pass
2502,5.452276990799292,59.73075830797274,81.16809614847203,4.750567312504001,7.278657323704862,1,0,0,pass
2503,3.503037425225016,63.623041156037026,74.54897566263,-13.329762355156289,7.482125406948341,1,0,1,fail
2504,3.0816448982383746,60.308763926772684,73.62120393688258,-9.783678756554336,6.072729633264757,0,1,1,fail
2505,2.3722742101633028,72.9224846709007,68.02238484699912,6.574566266891637,8.371331710160012,1,0,0,fail
2506,2.761884205031567,92.55288501105842,84.30198279088852,-20.03684111696817,7.678262137386487,1,0,0,fail
2507,8.423641637963087,74.92438694664708,60.25585185213624,3.3870385994037067,8.442886428369643,0,1,0,pass
2508,5.86701937110518,68.35171961358456,60.64545096897214,-13.31176797385621,5.661587355029555,1,0,1,fail
2509,1.9733884506879678,52.11577604932134,36.41639970541205,-8.680317775096128,5.73209611068816,1,1,0,fail
2510,2.0163130648846446,83.28186877094764,80.84246065715054,-14.110676076675961,9.47127398735132,0,1,1,fail
2511,4.722799092577738,63.29393091107059,63.84611366331268,2.4610641578230243,8.376555148325833,1,0,1,pass
2512,4.820897196066951,76.76276428737145,100.0,11.163614518342975,6.021894816090663,0,0,0,pass
2513,4.8233257529760465,69.68672076125038,58.91700962356313,3.4801752381268485,8.041783133456429,1,1,1,pass
2514,3.6175663096694533,87.57265829399157,66.32867194125103,4.578330489222469,6.441022933029543,1,0,1,pass
2515,3.8118186099956497,72.64145411957172,73.1975743041262,1.679588961548818,4.961548568923703,1,1,0,fail
2516,4.4918192862390365,74.11610468215423,48.47150040516931,6.82693510870639,4.479699323651662,1,0,1,pass
2517,4.128839509439995,82.2862072118319,70.37821570818842,4.670856142500143,6.973613396901575,0,0,1,pass
2518,0.6710494408786971,100.0,65.51992148085778,-27.150981939971818,8.87296138819611,1,1,1,fail
2519,3.6553005541372094,88.32670395537832,60.44467715484743,9.063067376616447,8.825665715542982,0,1,0,pass
2520,2.7228903486095297,73.67090840477086,82.58905938114509,8.01151961960901,8.512173945962276,1,1,0,pass
2521,4.262817128362768,75.04796985922933,51.44376923134016,-3.623128306584068,7.996013327859172,0,0,1,fail
2522,8.477888503905115,67.12710809513348,69.12353169623333,-19.742067277326925,7.380837592494571,0,0,1,fail
2523,4.551222498211457,60.75006444720457,86.8199643707757,2.4247402563440668,8.382356907214717,1,0,1,pass
2524,3.529705470741403,66.70873819400518,54.40067366065553,3.2666080413649845,4.586936376910982,1,0,1,fail
2525,5.382702252965879,63.41776554432086,60.546710259615516,-4.40483482560844,8.18774550268466,1,1,1,fail
2526,4.724031830813819,84.80052575693828,100.0,1.8669972434669129,5.6547938095593295,0,1,0,pass
2527,4.630141735677762,58.93207713196521,72.11586597734086,10.718402579703703,5.904732337060082,1,1,1,pass
2528,4.910275889823507,94.99815842070066,57.40703785036074,23.975217182951667,7.835022591463891,1,0,0,pass
2529,7.084815347244312,86.28069575428245,77.03937140117716,1.469036729158661,8.11447682421649,1,0,1,pass
2530,2.3036673470111264,75.30752594051502,56.47859672613461,3.3391368135324213,6.268349889295826,1,0,0,fail
2531,4.710448115217182,75.00477917197603,41.52626113759894,-8.237888751853935,7.775431552902662,1,1,1,fail
2532,2.6104283050276926,66.6407803557817,85.58545917897754,-5.013920459765787,7.675518321923489,1,1,0,fail
2533,4.833268969513372,79.05126617021646,48.45411103803478,-1.3604263037147946,6.62722327666517,0,1,1,fail
2534,2.6219702327708587,91.32138694812883,100.0,11.77718035390598,7.184621032485637,1,1,1,pass
2535,3.3739497795923734,64.4526530661628,57.66001436806692,8.189577560280583,9.49706085762819,1,1,0,pass
2536,3.5573651286431405,51.99911866621905,96.99897022342783,19.293533440079624,6.662118366337328,1,1,0,pass
2537,5.463725079017063,85.54827382285116,44.46993397219913,-14.90226175660209,6.703489612087731,0,1,1,fail
2538,5.37768166591362,79.865489613657,80.38240379399379,-13.237349706489725,7.180008571462647,1,0,1,fail
2539,2.131423935330423,58.197017978382306,72.49589409476975,11.020829352359323,6.780455924571455,0,1,1,pass
2540,4.082401166499773,63.99912943628823,77.56619338332727,14.488603763144885,7.948602877701278,1,0,1,pass
2541,2.9356302178762412,62.11343588924789,79.52034060014391,0.3312812167093255,8.76309275130287,1,1,0,fail
2542,2.112242633986998,64.13201596448627,57.53382286578242,-44.65603863528877,6.703997513040525,0,1,1,fail
2543,3.6744744243634444,70.14475868938219,45.367342369955026,-7.435291618987475,5.971857826682193,1,1,1,fail
2544,3.5372758173162704,71.00179043578879,64.23623404491173,3.3549365214939026,9.369889531613206,0,1,1,pass
2545,7.640074729518283,65.2380951739731,68.34545386377701,-8.99412986577733,7.143771371504658,1,1,0,fail
2546,4.649439738041044,63.62754270750108,57.92233068266743,1.851261569377157,4.954566709118401,0,1,1,fail
2547,1.933573748868644,71.56823484120928,69.16330955239792,18.985554488719767,9.234728953236278,1,1,0,pass
2548,3.1528389937435866,77.51537302289341,69.94438296762111,14.261328195950009,8.351425198785481,0,1,1,pass
2549,5.532074943144098,70.25555195452733,51.34960330184201,8.088922453701388,8.921611027254137,1,0,1,pass
2550,7.132664159304888,92.38000535011952,70.92456922535699,-0.6444927883815741,8.721097028867097,0,0,1,pass
2551,1.6210250316430628,82.6213157163118,60.99181964458032,-4.946680579003918,10.0,1,0,0,fail
2552,1.1801134222914325,51.13731214711956,54.500286496949435,7.57751315277474,5.755675957170619,1,0,1,fail
2553,6.806447763057673,82.8559164812078,76.8106270733599,0.2539465250022721,6.0452223103544025,0,0,0,pass
2554,4.5844212660563555,84.08315973878373,53.345131824596834,0.5970443937237022,6.409283583892658,1,1,0,fail
2555,2.69756090218545,68.47897547813713,58.149986151429104,-15.51215612881027,6.374984552265218,1,1,0,fail
2556,4.801943629183653,52.572036190452664,66.08076275279984,-7.145303822258926,7.147541418475834,1,0,1,fail
2557,0.04637839147468359,75.12100139116704,85.61467430981358,7.518604673168144,6.412121555609698,1,1,1,pass
2558,4.005063259895741,74.88437022776634,67.89176116586447,-11.010668407485873,5.572539277403087,1,0,1,fail
2559,4.491731759264628,58.175306452002076,72.92432498712002,2.657070986024573,5.950674971846995,1,1,1,pass
2560,5.386405209306744,53.231711756100964,60.535361960052555,4.125035948641393,6.647496298245651,1,1,1,pass
2561,2.4791560715611936,73.6866968031984,63.82265563435489,4.708878157540186,8.373160540888897,1,1,1,fail
2562,4.128530742105038,71.50384211923767,64.26684149720609,5.602642163576891,6.309627768817478,1,0,1,pass
2563,2.6118630609106193,68.7410195201641,69.39959354025537,6.277260531400652,7.97196138286668,1,0,1,pass
2564,4.383075633511476,73.74883897880159,60.5604864042761,-6.237930920425293,5.41446529151359,1,1,0,fail
2565,2.656980516455464,58.45835439269521,85.09999828214313,-14.676545636611738,4.0,1,0,0,fail
2566,3.387848741259669,68.47769080700829,59.40250642246787,-8.735354123833503,6.840189883213031,1,0,0,fail
2567,2.5062769078146565,82.99987545921522,39.39138297191949,7.299211969049114,6.267989522245792,1,0,0,fail
2568,4.976704362735486,69.75044879473067,100.0,-12.008465937956947,5.94191536311408,0,1,1,fail
2569,5.287676674984998,49.92041292311172,60.08946963584372,-10.40610679884507,5.801379674286347,0,0,1,fail
2570,3.648069145063879,67.90961583414642,84.69754680637021,-10.461440007576739,6.150981823380407,1,1,0,fail
2571,4.0573569924400426,58.947623047397094,86.07186262939638,-18.459744547432603,5.815180082187124,1,1,0,fail
2572,1.8271128780496837,79.00704444692596,79.17821468375573,-11.470043661317995,5.92391674204099,1,1,1,fail
2573,3.5504850279898195,79.78256105070638,62.029591706038964,10.003969133236701,5.3693831780940116,0,0,1,pass
2574,3.924693074437383,50.11838062370954,69.30027229811515,-7.16764652715561,4.44471924265002,1,1,1,fail
2575,7.931189636544962,86.38519455873283,45.8823468604261,-17.48938156554346,4.348711014230046,1,0,0,fail
2576,2.3320494613387543,58.31720548082163,94.85221660727414,-5.116438549145826,9.953306958203328,0,0,0,fail
2577,6.1962658581286565,98.38773435723527,52.22291002725996,5.105472158936673,6.924103850639252,1,0,1,pass
2578,5.495288160198712,74.26835603249074,61.19148555888687,-18.307727648836625,8.829450935565024,1,0,1,fail
2579,4.420954606735204,56.30409752191257,66.48479730560376,9.533103097660115,6.786890645652893,0,1,0,pass
2580,6.6379307262927,57.87020893960978,63.3884036774456,-14.409808153590788,6.826868129864282,1,0,0,fail
2581,4.558158208910294,80.22142937681018,55.146900765599085,-3.954836389866858,7.368004748958931,0,1,0,fail
2582,4.583738793501893,69.13050165152434,85.91508578082032,-4.082651099956171,7.768084777773629,1,1,1,fail
2583,3.920319020473682,73.55019135572789,79.2541892523242,-5.614401067555265,5.503996656495942,1,0,1,fail
2584,5.835353323627942,99.19170349045558,69.8307080648854,-0.6480169848152271,6.544270183482137,0,0,1,pass
2585,5.644703850716326,64.51133903656387,59.00670416004875,7.785603539766984,7.365738113783472,1,1,1,pass
2586,3.0614840687556812,75.8994428654356,80.96413807766706,-0.40801581303208884,4.679769113056009,1,0,1,fail
2587,2.021129208101849,96.2976673105958,58.03297050833652,-6.05673660093263,8.556805985083546,1,0,0,fail
2588,3.6955290439065145,79.057702131996,88.55587760506724,4.5734868476089545,8.275308901291135,1,0,0,pass
2589,2.7999421534035305,50.90095896962991,66.66831373225142,2.072637286225061,4.477868343472344,1,0,0,fail
2590,3.9047131380769673,82.58083517598205,83.44672290459073,-6.695035599268259,5.945199429805845,1,0,0,fail
2591,5.856157202026209,57.55495713324834,63.29269510724625,0.42301422084365875,7.125819689912594,0,0,1,pass
2592,3.314047517369815,96.10211293099448,66.07299773061418,-7.523425032075894,8.010210772005191,0,1,1,fail
2593,3.9357649280326377,62.656985925030334,83.38131592188,-8.65738728396943,8.831352635448749,0,1,0,fail
2594,4.087034102212593,100.0,97.90887727706667,8.058012141499054,6.235190352142176,1,0,1,pass
2595,5.272646323307927,97.01063982491517,88.40550226257322,4.469588065691555,9.805804810968947,1,0,0,pass
2596,0.629665999023092,63.050811455580316,78.15701929066775,7.703796352365478,6.9414888106412995,0,0,1,fail
2597,3.089949557852055,75.30020707502416,73.83925149436395,6.35128501151511,6.731046517310802,0,0,0,pass
2598,4.316925538419209,86.30466422450195,57.39576964610561,-8.872192590540527,7.674069704698705,1,0,0,fail
2599,5.800118434640292,86.75490711340062,69.42844611658148,10.012819300667923,7.372948620036119,1,0,1,pass
2600,3.262146328740692,81.63504389964295,51.30426224004903,-2.97607110281922,7.305860649871827,1,1,1,fail
2601,1.1851709409371889,93.78238555449165,70.63673200527161,9.292178232672162,9.395393369930716,1,1,0,pass
2602,4.929567168949204,73.15546580048446,71.60075991040361,-1.2511660997129617,7.296844730290686,1,0,0,fail
2603,3.0469564167615557,69.4992349713595,35.58732287797713,3.1316308787932257,5.818870863953418,0,0,1,fail
2604,2.2155000113644583,69.79704018113084,65.5810791378756,3.4322792894701752,5.992294137219504,1,0,1,fail
2605,3.063481915430164,87.87559847958191,71.22312348633658,8.132003852843898,8.76714961843215,1,1,0,pass
2606,3.7232119635162255,80.4777156045397,63.744352142914664,-16.34546121008871,7.820594984724528,1,0,1,fail
2607,3.092883003192681,79.36925498535385,70.37073258284856,-15.763977127094272,5.132381246631272,1,0,1,fail
2608,0.6916509143513965,86.92851373885773,44.87416634965529,6.717108651021762,5.073369723632274,1,1,0,fail
2609,5.3455992953306986,44.23421388219218,53.362035416596115,3.5636246499336313,7.030065461359484,0,1,0,fail
2610,5.912312561918084,79.65103235812725,80.52407244745899,-7.756436481886212,7.739786049745819,1,0,1,pass
2611,4.977282987009259,78.27853333310574,65.00857498468665,3.643089090167414,6.186342827864323,1,1,1,pass
2612,2.293471494362775,100.0,70.09818471972363,-14.079602101039011,4.983795700851567,1,1,1,fail
2613,3.697762699078723,52.07118026604499,56.80218258937132,32.6428951086901,5.649793918105231,0,0,0,pass
2614,3.9902180271558128,98.35779948565137,65.29241034915285,13.11571386827943,8.974901316769254,1,0,1,pass
2615,4.898191584342865,76.13113693386998,30.46981729797202,6.223026774078732,7.596364014439101,1,1,0,fail
2616,5.002510733077122,82.33484295990067,77.6901790763115,0.7563037067748684,8.2000984760541,0,1,0,pass
2617,2.8987393018322565,100.0,92.11899258428706,-6.18728044805297,8.397991981162642,0,0,1,fail
2618,4.1229933346203405,83.4114190200836,49.02473676178039,-13.101862393458738,6.248792550694773,0,0,1,fail
2619,4.685920606922862,81.00552434193841,50.89501718735648,-1.1382262748942387,6.552357999655683,1,0,1,fail
2620,6.18373348322015,78.63436778703478,71.61319847356224,-8.597606356951246,6.7983935372941415,1,1,1,fail
2621,5.056759809737085,67.74782797508435,87.10818935760119,-8.014418486532458,7.500021802897685,0,0,1,fail
2622,5.183585031063279,74.5726631323441,64.96854023925583,-14.167566397745432,8.307405812115313,1,0,1,fail
2623,4.125739941894041,64.26730850815878,46.56022968781244,2.49663051931105,9.243857742865776,1,0,0,fail
2624,6.115688717805256,74.33149650861778,61.8707414504319,-3.7699350582289384,7.977162603682237,0,1,0,fail
2625,4.614644193939246,40.0,49.55101879532311,5.350715748258697,7.985903010016045,1,1,0,fail
2626,2.7083681347396444,81.43559351351323,54.96730560696835,4.570987936547881,9.3119570639933,1,0,1,fail
2627,6.105054955187786,73.17394119324561,60.43938351270025,2.2946463007966225,6.753929485073555,1,0,0,pass
2628,5.046854908808541,69.95694394999853,51.06013117637559,26.59440258054182,8.426803559066173,1,0,0,pass
2629,3.3354339683072767,78.29637125910214,53.33141413738152,8.237055135655442,7.693939012151863,0,0,1,pass
2630,3.280760548901135,53.496541155518386,66.11801000333365,-12.60566010649898,7.7379424607684735,1,1,0,fail
2631,4.4448633177111425,100.0,68.22553718205845,4.587364479214692,6.742566490871206,0,1,1,pass
2632,4.694777192901377,73.458488077686,43.6402949926855,-0.5401874296848923,5.326920870560633,1,0,0,fail
2633,4.295938398446809,72.81233350541716,70.94572583764005,-13.415305708264672,7.413801171248333,1,1,1,fail
2634,4.466963010164327,60.519056848006166,59.27099205302903,-14.216328800766414,7.418900322476526,1,1,1,fail
2635,6.549936061864571,75.35919573673893,75.80392285328914,4.532029172795689,6.309468311907922,1,0,1,pass
2636,5.607314728352328,95.8043983540992,76.70746281031789,6.975475348785649,6.883918192053988,1,1,0,pass
2637,4.285953386897536,90.53874314148051,56.83188228567427,-10.462571993245264,5.941727850911468,1,1,1,fail
2638,5.411965871151224,87.81656626710834,74.212215410566,9.701670531946444,5.951906802229308,1,0,0,pass
2639,2.4512141447086906,83.19598427500907,52.44565940451755,2.849143968152833,6.422843904051055,1,1,0,fail
2640,4.596890574920213,69.62186208656085,84.85643094252936,11.958591569425192,5.405874102934871,1,0,1,pass
2641,6.713959524599665,53.24755249444947,53.01295698715303,10.896203983392429,6.299826211570837,0,1,1,pass
2642,3.672931156911439,71.98441842200047,70.29124412938269,-1.5843691540299218,7.856481527407691,0,0,0,fail
2643,2.7285491070713728,71.46192803199484,62.1858628303358,16.35599730102095,8.747341500800069,1,1,0,pass
2644,3.021866667110409,90.73191659506861,49.74658228643598,-11.241160901204667,9.490525373670442,1,0,0,fail
2645,2.3655504439864172,79.6408566368973,78.51373642677963,23.902945049506954,6.519839948196553,1,0,0,pass
2646,2.8228571378084446,99.18467291855322,55.78802286699813,-8.787856804858949,8.440128188754013,1,1,0,fail
2647,3.4442378521149566,92.96232810057262,39.4989175253254,-0.48002731677680377,7.403408712712568,1,1,1,fail
2648,1.891649471232037,68.15256585743856,30.0,-5.6718829861276285,6.715175104554852,0,0,0,fail
2649,4.023427500924405,48.07306205070198,51.87432958358044,-3.7679098787973944,7.482643676802716,1,0,0,fail
2650,5.353415760679971,95.78362850912222,85.6386262894846,29.23553662513963,8.322550849721658,1,0,0,pass
2651,2.6383657297796193,95.39077834846117,83.8660770125549,-4.6272068741107795,6.402038710400203,1,0,1,fail
2652,6.2789258854626535,54.50682613646661,54.22102396478702,8.511083722929216,6.374415582114008,1,1,1,pass
2653,4.766188132791392,97.63860029741251,59.38317627947931,-2.354029112864171,6.5082639629448575,0,0,0,fail
2654,5.5458708784360855,80.73175755888776,58.02630386665965,9.365504295877473,6.247871142929251,1,0,1,pass
2655,3.0132481692217943,77.4102824718848,44.998517818256474,-5.44159518370992,8.438659017748067,1,1,1,fail
2656,5.2817878405999235,99.22174881370991,50.76752192564985,2.561320936591714,6.083380953904907,0,1,0,pass
2657,2.3620991494070305,95.17027759845922,79.71724279101177,6.286983004727423,6.294861824433992,1,1,1,pass
2658,5.335371251254763,84.76996427992806,72.558318070691,-7.218114533364814,7.373443721928809,1,0,0,fail
2659,4.257759009690297,82.09825598717974,69.09633287794833,27.577259242255913,7.276390963814038,1,1,1,pass
2660,4.8298768299771755,84.24591435795539,44.97280082508712,6.809410432337976,6.508179949961505,1,1,0,pass
2661,2.2366080915627227,68.99913849176211,66.51054821050967,-2.259709545173762,9.020345606891402,0,0,0,fail
2662,2.657395236585093,74.17347825401518,30.442325457679672,-6.972345168506925,6.243237024771677,1,1,1,fail
2663,4.895842327380077,61.46524268108186,77.642040368908,0.9172302362698188,6.794696851274445,1,1,1,pass
2664,2.577477993663699,70.00440336391623,68.87862351105713,-12.159980106134697,4.687899353905012,0,0,1,fail
2665,4.694809438148685,69.500491819966,44.821513218502545,17.82295263849943,6.63400275539331,0,0,1,pass
2666,1.9492932903096314,65.47041945567503,89.2463833623506,4.312537724010806,5.4124521290979075,1,1,0,fail
2667,5.272261319000002,77.05119753972694,38.057530112471284,-0.8798606741139482,5.90048193585061,0,0,1,fail
2668,2.151215027847236,70.14028723949134,72.95459273374404,10.459778543567126,4.652968446856212,0,0,1,pass
2669,4.8284499065192845,82.53352080527961,73.32757653467993,-7.215147780859676,5.928994808530618,1,1,1,fail
2670,4.938446400469001,50.66519080059352,46.404943409712786,-11.559595864304374,6.90992653590929,0,0,0,fail
2671,2.954842272355638,73.29967808839051,64.43223963784824,-1.3013307172873765,6.706981874065243,1,1,0,fail
2672,4.87303985062709,76.97327460266243,40.44758236770706,1.275436494695905,6.502273553767967,0,1,1,fail
2673,4.390663395000334,70.3405614024468,30.0,5.305862065927699,6.610115500621239,1,0,0,fail
2674,3.1917372157108925,72.41410950286154,48.981856596025125,-14.762779164322268,6.394011504867265,1,0,0,fail
2675,2.487167973885688,51.22130983905214,55.750625866070045,-4.56316830019232,6.958475764288845,0,0,0,fail
2676,1.0560614624911313,80.34715657004239,74.66384271216188,-30.834647931685552,6.867728328050592,1,0,0,fail
2677,4.52447507094954,84.71408973850606,66.0111212759123,-11.823491709060916,7.3299766266239805,1,0,0,fail
2678,1.6527958429569174,82.4030594130565,66.4031818907922,7.152615337004048,6.75884529944248,1,1,1,pass
2679,4.143016299161962,90.58090589163274,49.783675650746225,9.610258085747349,6.479608367732634,1,1,1,pass
2680,3.6048276758766264,78.02294408673752,57.0498304393792,-11.420045353130199,7.9338667803249034,0,0,0,fail
2681,5.018714163157293,82.18021770976405,51.05110085196259,-3.2460454907437573,7.723448175320445,1,0,1,fail
2682,3.5469317507652036,77.34136107685279,46.625389894552875,0.2560615512799412,6.961089169909285,1,1,1,fail
2683,3.5058283204793628,85.31326079388741,56.094508595191144,10.781101388421103,8.434124109719892,1,1,1,pass
2684,5.097806056432443,51.34155545801817,66.117685776445,15.290948665169896,7.099178790692919,1,0,0,pass
2685,4.502587043626177,61.59628548032984,56.41042220863695,1.5308225522302246,6.806592827115205,1,0,1,fail
2686,4.474233935774167,98.80349485549637,60.147459958625404,-2.606166555822319,6.9176902126541115,0,1,1,pass
2687,4.70390138471279,40.0,75.42372216367086,-14.436936087006345,7.198140755951105,1,0,1,fail
2688,1.6966418151893414,72.89733105261985,57.48868371963945,1.0806923456106026,5.899359924656159,1,0,1,fail
2689,5.135183019980473,92.58412439412102,44.990500535181624,20.749225014902656,4.7516464901174125,1,0,1,pass
2690,4.918703191020404,73.60109001687353,73.45180282401859,12.90192549937319,7.337765365819384,0,0,0,pass
